season,game_id,game_date,team,team_nickname,loc,opponent,opponent_nickname,analytics_id,player_id,player_image,player_name,COMP,ATT,COMP%,PASS_YDS,PASS_TD,PASS_INT,NFL_QBR,YPA,YPC,RUSH,RUSH_YDS,RUSH_AVG,RUSH_TD,RUSH_LONG,REC_TARGETS,REC,REC_YDS,REC_AVG,REC_TD,REC_LONG,CATCH%,YDS/TARGET,FUMBLES,FUMBLES_LOST,FF,FR,TOTAL,SOLO,AST,TFL,SACKS,INT,PD,DEF_TD,FG_LONG,FGM,FGA,XPM,XPA,FG%,XP%,PUNTS,GROSS_PUNT_YDS,GROSS_PUNT AVG,NET_PUNT_YDS,NET_PUNT_AVG,PUNT_TB,PUNTS_IN_20,PUNTS_BLK,PUNT_LONG,PR,PR_YDS,PR_AVG,PR_TD,PR_LONG,KR,KR_YDS,KR_AVG,KR_TD,KR_LONG
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,destiny-vaeao,199,https://b.fssta.com/uploads/application/usfl/headshots/199.vresize.140.170.medium.91.png,Destiny Vaeao,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,angelo-garbutt,200,https://b.fssta.com/uploads/application/usfl/headshots/200.vresize.140.170.medium.92.png,Angelo Garbutt,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,devante-bausby,201,https://b.fssta.com/uploads/application/usfl/headshots/201.vresize.140.170.medium.93.png,De'Vante Bausby,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,chris-orr,202,https://b.fssta.com/uploads/application/usfl/headshots/202.vresize.140.170.medium.94.png,Chris Orr,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,kolin-hill,203,https://b.fssta.com/uploads/application/usfl/headshots/203.vresize.140.170.medium.94.png,Kolin Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,kavontae-turpin,204,https://b.fssta.com/uploads/application/usfl/headshots/204.vresize.140.170.medium.95.png,Kavontae Turpin,,,,,,,,,,2.0,6.0,3.0,0.0,4.0,5.0,2.0,23.0,11.5,0.0,22.0,40.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,5.5,0.0,14.0,3.0,68.0,22.666666666666668,0.0,27.0
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,braedon-bowman,206,https://b.fssta.com/uploads/application/usfl/headshots/206.vresize.140.170.medium.96.png,Braedon Bowman,,,,,,,,,,,,,,,3.0,3.0,32.0,10.666666666666666,1.0,16.0,100.0,10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,darrius-shepherd,209,https://b.fssta.com/uploads/application/usfl/headshots/209.vresize.140.170.medium.97.png,Darrius Shepherd,,,,,,,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,david-rivers-iii,210,https://b.fssta.com/uploads/application/usfl/headshots/210.vresize.140.170.medium.97.png,David Rivers Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,darius-victor,337,https://b.fssta.com/uploads/application/usfl/headshots/337.vresize.140.170.medium.26.png,Darius Victor,,,,,,,,,,15.0,66.0,4.4,0.0,21.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,mike-bell,338,https://b.fssta.com/uploads/application/usfl/headshots/338.vresize.140.170.medium.27.png,Mike Bell Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,alonzo-moore,339,https://b.fssta.com/uploads/application/usfl/headshots/339.vresize.140.170.medium.27.png,Alonzo Moore,,,,,,,,,,1.0,-2.0,-2.0,0.0,-2.0,3.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,brock-miller,341,https://b.fssta.com/uploads/application/usfl/headshots/341.vresize.140.170.medium.28.png,Brock Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,164.0,,,,0.0,1.0,0.0,55.0,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,christian-tutt,343,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,Christian Tutt,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,tyshun-render,345,https://b.fssta.com/uploads/application/usfl/headshots/345.vresize.140.170.medium.29.png,Tyshun Render,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,deyon-sizer,371,https://b.fssta.com/uploads/application/usfl/headshots/371.vresize.140.170.medium.19.png,Deyon Sizer,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,woody-brandom,384,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,Woody Brandom,,,,,,,,,,,,,,,2.0,1.0,9.0,9.0,0.0,9.0,50.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,NJ,GENERALS,A,BHAM,STALLIONS,luis-perez,385,https://b.fssta.com/uploads/application/usfl/headshots/385.vresize.140.170.medium.67.png,Luis Perez,13.0,18.0,72.22222222222221,143.0,2.0,0.0,132.4,7.944444444444445,11.0,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,osirus-mitchell,1,https://b.fssta.com/uploads/application/usfl/headshots/1.vresize.140.170.medium.85.png,Osirus Mitchell,,,,,,,,,,,,,,,7.0,5.0,96.0,19.2,1.0,35.0,71.42857142857143,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,scooby-wright-iii,11,https://b.fssta.com/uploads/application/usfl/headshots/11.vresize.140.170.medium.90.png,Scooby Wright Iii,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,jonathan-newsome,14,https://b.fssta.com/uploads/application/usfl/headshots/14.vresize.140.170.medium.92.png,Jonathan Newsome,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,tony-brooks-james,15,https://b.fssta.com/uploads/application/usfl/headshots/15.vresize.140.170.medium.93.png,Tony Brooks-James,,,,,,,,,,8.0,27.0,3.375,0.0,9.0,3.0,3.0,18.0,6.0,0.0,9.0,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,tyree-robinson,16,https://b.fssta.com/uploads/application/usfl/headshots/16.vresize.140.170.medium.93.png,Tyree Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,colby-wadman,18,https://b.fssta.com/uploads/application/usfl/headshots/18.vresize.140.170.medium.94.png,Colby Wadman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,247.0,,,,1.0,1.0,0.0,48.0,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,aaron-adeoye,19,https://b.fssta.com/uploads/application/usfl/headshots/19.vresize.140.170.medium.95.png,Aaron Adeoye,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,brian-allen,20,https://b.fssta.com/uploads/application/usfl/headshots/20.vresize.140.170.medium.95.png,Brian Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,victor-bolden-jr,23,https://b.fssta.com/uploads/application/usfl/headshots/23.vresize.140.170.medium.97.png,Victor Bolden Jr.,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,8.0,4.0,45.0,11.25,0.0,17.0,50.0,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,-2.0,0.0,-2.0,5.0,129.0,25.8,0.0,33.0
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,christian-mcfarland,24,https://b.fssta.com/uploads/application/usfl/headshots/24.vresize.140.170.medium.97.png,Christian Mcfarland,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,cj-marable,25,https://b.fssta.com/uploads/application/usfl/headshots/25.vresize.140.170.medium.69.png,Cj Marable,,,,,,,,,,7.0,22.0,3.142857142857143,1.0,7.0,2.0,2.0,17.0,8.5,0.0,13.0,100.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,cary-angeline,26,https://b.fssta.com/uploads/application/usfl/headshots/26.vresize.140.170.medium.69.png,Cary Angeline,,,,,,,,,,,,,,,6.0,2.0,35.0,17.5,1.0,28.0,33.33333333333333,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,alex-mcgough,27,https://b.fssta.com/uploads/application/usfl/headshots/27.vresize.140.170.medium.70.png,Alex Mcgough,5.0,10.0,50.0,55.0,1.0,1.0,60.4,5.5,11.0,3.0,9.0,3.0,0.0,7.0,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,tae-hayes,28,https://b.fssta.com/uploads/application/usfl/headshots/28.vresize.140.170.medium.70.png,Tae Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,marlon-williams,281,https://b.fssta.com/uploads/application/usfl/headshots/281.vresize.140.170.medium.51.png,Marlon Williams,,,,,,,,,,,,,,,5.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,josh-shaw,283,https://b.fssta.com/uploads/application/usfl/headshots/283.vresize.140.170.medium.52.png,Josh Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,jojo-tillery,287,https://b.fssta.com/uploads/application/usfl/headshots/287.vresize.140.170.medium.54.png,Jojo Tillery,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,nate-holley,289,https://b.fssta.com/uploads/application/usfl/headshots/289.vresize.140.170.medium.55.png,Nate Holley,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,dondrea-tillman,290,https://b.fssta.com/uploads/application/usfl/headshots/290.vresize.140.170.medium.56.png,Dondrea Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,jmar-smith,3,https://b.fssta.com/uploads/application/usfl/headshots/3.vresize.140.170.medium.86.png,J'Mar Smith,11.0,21.0,52.38095238095239,156.0,1.0,0.0,92.6,7.428571428571429,14.181818181818182,3.0,13.0,4.333333333333333,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,demarquis-gates,32,https://b.fssta.com/uploads/application/usfl/headshots/32.vresize.140.170.medium.73.png,Demarquis Gates,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,bryan-mills,33,https://b.fssta.com/uploads/application/usfl/headshots/33.vresize.140.170.medium.73.png,Bryan Mills,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,willie-yarbary,35,https://b.fssta.com/uploads/application/usfl/headshots/35.vresize.140.170.medium.75.png,Willie Yarbary,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,jordan-thompson,369,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,Jordan Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,5.0,0.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,terrill-hanks,4,https://b.fssta.com/uploads/application/usfl/headshots/4.vresize.140.170.medium.86.png,Terrill Hanks,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,chauncy-haney,6,https://b.fssta.com/uploads/application/usfl/headshots/6.vresize.140.170.medium.87.png,Chauncy Haney,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022-04-16,BHAM,STALLIONS,H,NJ,GENERALS,brandon-aubrey,8,https://b.fssta.com/uploads/application/usfl/headshots/8.vresize.140.170.medium.88.png,Brandon Aubrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,brandon-barnes,100,https://b.fssta.com/uploads/application/usfl/headshots/100.vresize.140.170.medium.53.png,Brandon Barnes,,,,,,,,,,,,,,,3.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,jamar-summers,101,https://b.fssta.com/uploads/application/usfl/headshots/101.vresize.140.170.medium.54.png,Jamar Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,brandon-hitner,102,https://b.fssta.com/uploads/application/usfl/headshots/102.vresize.140.170.medium.54.png,Brandon Hitner,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,jojo-ward,104,https://b.fssta.com/uploads/application/usfl/headshots/104.vresize.140.170.medium.55.png,Jojo Ward,,,,,,,,,,,,,,,9.0,7.0,48.0,6.857142857142857,0.0,10.0,77.77777777777779,6.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,donald-payne,105,https://b.fssta.com/uploads/application/usfl/headshots/105.vresize.140.170.medium.56.png,Donald Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,13.0,5.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,josh-avery,304,https://b.fssta.com/uploads/application/usfl/headshots/304.vresize.140.170.medium.36.png,Josh Avery,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,tyler-palka,309,https://b.fssta.com/uploads/application/usfl/headshots/309.vresize.140.170.medium.39.png,Tyler Palka,,,,,,,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,micah-abernathy,310,https://b.fssta.com/uploads/application/usfl/headshots/310.vresize.140.170.medium.40.png,Micah Abernathy,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,anthony-ratliff-williams,71,https://b.fssta.com/uploads/application/usfl/headshots/71.vresize.140.170.medium.65.png,Anthony Ratliff-Williams,,,,,,,,,,,,,,,3.0,1.0,-1.0,-1.0,0.0,-1.0,33.33333333333333,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,cory-thomas,72,https://b.fssta.com/uploads/application/usfl/headshots/72.vresize.140.170.medium.65.png,Cory Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,nick-vogel,73,https://b.fssta.com/uploads/application/usfl/headshots/73.vresize.140.170.medium.66.png,Nick Vogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1.0,2.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,andrew-galitz,75,https://b.fssta.com/uploads/application/usfl/headshots/75.vresize.140.170.medium.66.png,Andrew Galitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,220.0,,,,0.0,2.0,0.0,43.0,,,,,,,,,,
2022,2,2022-04-17,HOU,GAMBLERS,A,MICH,PANTHERS,isaiah-zuber,77,https://b.fssta.com/uploads/application/usfl/headshots/77.vresize.140.170.medium.67.png,Isaiah Zuber,,,,,,,,,,,,,,,2.0,2.0,34.0,17.0,1.0,22.0,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
