season,team_id,team_analytics_name,team_name_arr,jersey_number,player_id,player_analytics_name,player_name,player_pos,player_age,player_height,player_weight,player_college,player_headshot,player_url
2023,11,michigan-panthers,Michigan Panthers,70,648,denzel-okafor,Denzel Okafor,T,28,"6'4""",322,Texas,https://b.fssta.com/uploads/application/usfl/headshots/648.vresize.140.170.medium.1.png,football/usfl/athletes/648
2023,11,michigan-panthers,Michigan Panthers,-,777,chim-okorafor,Chim Okorafor,T,27,"6'6""",320,Benedictine,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/777
2023,11,michigan-panthers,Michigan Panthers,13,875,ej-perry,E.J. Perry,QB,27,"6'2""",210,Brown,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/875
2023,11,michigan-panthers,Michigan Panthers,51,511,gene-pryor,Gene Pryor,T,28,"6'3""",310,Hawaii,https://b.fssta.com/uploads/application/usfl/headshots/511.vresize.140.170.medium.1.png,football/usfl/athletes/511
2023,11,michigan-panthers,Michigan Panthers,20,589,aj-richardson,AJ Richardson,WR,31,"6'0""",212,Boise State,https://b.fssta.com/uploads/application/usfl/headshots/589.vresize.140.170.medium.1.png,football/usfl/athletes/589
2023,11,michigan-panthers,Michigan Panthers,35,325,devin-ross,Devin Ross,WR,30,"5'9""",196,Colorado,https://b.fssta.com/uploads/application/usfl/headshots/325.vresize.140.170.medium.1.png,football/usfl/athletes/325
2023,11,michigan-panthers,Michigan Panthers,-,895,phil-saleh,Phil Saleh,T,26,"6'4""",303,Fordham,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/895
2023,11,michigan-panthers,Michigan Panthers,9,491,marcus-simms,Marcus Simms,WR,28,"6'0""",194,West Virginia,https://b.fssta.com/uploads/application/usfl/headshots/491.vresize.140.170.medium.1.png,football/usfl/athletes/491
2023,11,michigan-panthers,Michigan Panthers,11,811,carson-strong,Carson Strong,QB,26,"6'3""",226,Nevada,https://b.fssta.com/uploads/application/usfl/headshots/811.vresize.140.170.medium.1.png,football/usfl/athletes/811
2023,11,michigan-panthers,Michigan Panthers,27,867,toa-taua,Toa Taua,RB,-,"5'9""",218,Nevada,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/867
2023,11,michigan-panthers,Michigan Panthers,65,849,james-walker,James Walker,T,27,"6'5""",305,Southeastern Oklahoma State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/849
2023,11,michigan-panthers,Michigan Panthers,77,152,keith-williams,Keith Williams,T,28,"6'7""",279,Colorado State,https://b.fssta.com/uploads/application/usfl/headshots/152.vresize.140.170.medium.1.png,football/usfl/athletes/152
2023,11,michigan-panthers,Michigan Panthers,7,395,corrion-ballard,Corrion Ballard,S,28,"6'3""",205,Utah,https://b.fssta.com/uploads/application/usfl/headshots/395.vresize.140.170.medium.1.png,football/usfl/athletes/395
2023,11,michigan-panthers,Michigan Panthers,97,816,rondell-carter,Ron'Dell Carter,DE,29,"6'3""",269,James Madison,https://b.fssta.com/uploads/application/usfl/headshots/816.vresize.140.170.medium.1.png,football/usfl/athletes/816
2023,11,michigan-panthers,Michigan Panthers,96,154,tj-carter,T.J. Carter,DT,27,"6'2""",293,Kentucky,https://b.fssta.com/uploads/application/usfl/headshots/154.vresize.140.170.medium.1.png,football/usfl/athletes/154
2023,11,michigan-panthers,Michigan Panthers,-,937,isaac-darkangelo,Isaac Darkangelo,LB,26,"6'1""",230,Illinois,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/937
2023,11,michigan-panthers,Michigan Panthers,10,807,noah-dawkins,Noah Dawkins,LB,28,"6'1""",235,Citadel,https://b.fssta.com/uploads/application/usfl/headshots/807.vresize.140.170.medium.1.png,football/usfl/athletes/807
2023,11,michigan-panthers,Michigan Panthers,25,501,keandre-evans,Keandre Evans,CB,29,"5'11""",180,Ouachita Baptist ,https://b.fssta.com/uploads/application/usfl/headshots/501.vresize.140.170.medium.1.png,football/usfl/athletes/501
2023,11,michigan-panthers,Michigan Panthers,40,512,paddy-fisher,Paddy Fisher,LB,28,"6'3""",240,Northwestern,https://b.fssta.com/uploads/application/usfl/headshots/512.vresize.140.170.medium.1.png,football/usfl/athletes/512
2023,11,michigan-panthers,Michigan Panthers,11,478,devin-hafford,Devin Hafford,CB,28,"6'1""",210,Tarleton State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/478
2023,11,michigan-panthers,Michigan Panthers,24,500,kiante-hardin,Kiante Hardin,CB,29,"5'11""",185,Pittsburg State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/500
2023,11,michigan-panthers,Michigan Panthers,0,629,leon-jacobs,Leon Jacobs,LB,30,"6'2""",246,Wisconsin,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/629
2023,11,michigan-panthers,Michigan Panthers,33,886,tyree-johnson,Tyree Johnson,DE,27,"6'2""",248,Texas A&M,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/886
2023,11,michigan-panthers,Michigan Panthers,-,920,danthony-jones,D'Anthony Jones,DT,27,"6'0""",276,Houston,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/920
2023,11,michigan-panthers,Michigan Panthers,29,485,sean-mahone,Sean Mahone,S,28,"5'11""",203,West Virginia,https://b.fssta.com/uploads/application/usfl/headshots/485.vresize.140.170.medium.1.png,football/usfl/athletes/485
2023,11,michigan-panthers,Michigan Panthers,95,567,garrett-marino,Garrett Marino,DT,31,"6'2""",291,UAB,https://b.fssta.com/uploads/application/usfl/headshots/567.vresize.140.170.medium.1.png,football/usfl/athletes/567
2023,11,michigan-panthers,Michigan Panthers,42,418,vantrel-mcmillan,Vantrel McMillan,DE,32,"6'2""",250,Chattanooga,https://b.fssta.com/uploads/application/usfl/headshots/418.vresize.140.170.medium.1.png,football/usfl/athletes/418
2023,11,michigan-panthers,Michigan Panthers,94,554,jamal-milan,Jamal Milan,DT,30,"6'3""",300,Illinois,https://b.fssta.com/uploads/application/usfl/headshots/554.vresize.140.170.medium.1.png,football/usfl/athletes/554
2023,11,michigan-panthers,Michigan Panthers,21,858,kai-nacua,Kai Nacua,S,31,"6'0""",205,BYU,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/858
2023,11,michigan-panthers,Michigan Panthers,99,382,walter-palmore,Walter Palmore,DT,29,"6'3""",317,Missouri,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/382
2023,11,michigan-panthers,Michigan Panthers,22,430,cory-rahman,Cory Rahman,S,26,"6'1""",200,Tennessee State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/430
2023,11,michigan-panthers,Michigan Panthers,22,839,tyree-robinson-2,Tyree Robinson,DB,27,"5'11""",185,East Tennessee State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/839
2023,11,michigan-panthers,Michigan Panthers,17,332,warren-saba,Warren Saba,S,28,"5'9""",189,East Carolina,https://b.fssta.com/uploads/application/usfl/headshots/332.vresize.140.170.medium.1.png,football/usfl/athletes/332
2023,11,michigan-panthers,Michigan Panthers,1,658,levonta-taylor,Levonta Taylor,CB,28,"5'10""",186,Florida State,https://b.fssta.com/uploads/application/usfl/headshots/658.vresize.140.170.medium.1.png,football/usfl/athletes/658
2023,11,michigan-panthers,Michigan Panthers,30,741,dashaun-white,DaShaun White,LB,26,"6'0""",222,Oklahoma,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/741
2023,11,michigan-panthers,Michigan Panthers,-,927,javin-white,Javin White,CB,29,"6'2""",213,UNLV,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/927
2023,11,michigan-panthers,Michigan Panthers,-,933,kenny-willekes,Kenny Willekes,DE,28,"6'3""",264,Michigan State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/933
2023,11,michigan-panthers,Michigan Panthers,-,944,jake-bates,Jake Bates,K,26,"5'10""",202,Arkansas,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/944
2023,11,michigan-panthers,Michigan Panthers,15,429,kyle-kramer,Kyle Kramer,P,28,"6'3""",215,Miami (OH),https://b.fssta.com/uploads/application/usfl/headshots/429.vresize.140.170.medium.1.png,football/usfl/athletes/429
2023,11,michigan-panthers,Michigan Panthers,16,413,cole-murphy,Cole Murphy,K,30,"6'3""",215,Syracuse,https://b.fssta.com/uploads/application/usfl/headshots/413.vresize.140.170.medium.1.png,football/usfl/athletes/413
2023,12,new-jersey-generals,New Jersey Generals,71,196,calvin-ashley,Calvin Ashley,G,28,"6'6""",310,Auburn,https://b.fssta.com/uploads/application/usfl/headshots/196.vresize.140.170.medium.1.png,football/usfl/athletes/196
2023,12,new-jersey-generals,New Jersey Generals,-,222,charles-baldwin,Charles Baldwin,T,32,"6'5""",305,Youngstown State,https://b.fssta.com/uploads/application/usfl/headshots/222.vresize.140.170.medium.1.png,football/usfl/athletes/222
2023,12,new-jersey-generals,New Jersey Generals,-,446,eric-barriere,Eric Barriere,QB,28,"6'1""",210,Eastern Washington,https://b.fssta.com/uploads/application/usfl/headshots/446.vresize.140.170.medium.1.png,football/usfl/athletes/446
2023,12,new-jersey-generals,New Jersey Generals,79,218,isaiah-battle,Isaiah Battle,T,33,"6'7""",310,Clemson,https://b.fssta.com/uploads/application/usfl/headshots/218.vresize.140.170.medium.1.png,football/usfl/athletes/218
2023,12,new-jersey-generals,New Jersey Generals,80,206,braedon-bowman,Braedon Bowman,TE,32,"6'4""",235,South Alabama,https://b.fssta.com/uploads/application/usfl/headshots/206.vresize.140.170.medium.1.png,football/usfl/athletes/206
2023,12,new-jersey-generals,New Jersey Generals,88,384,woody-brandom,Woody Brandom,TE,29,"6'5""",260,Sam Houston State,https://b.fssta.com/uploads/application/usfl/headshots/384.vresize.140.170.medium.1.png,football/usfl/athletes/384
2023,12,new-jersey-generals,New Jersey Generals,60,830,cam-carter,Cam Carter,T,28,"6'6""",310,Murray State,https://b.fssta.com/uploads/application/usfl/headshots/830.vresize.140.170.medium.1.png,football/usfl/athletes/830
2023,12,new-jersey-generals,New Jersey Generals,29,436,kingston-davis,Kingston Davis,RB,28,"6'0""",225,Miles (AL),https://b.fssta.com/uploads/application/usfl/headshots/436.vresize.140.170.medium.1.png,football/usfl/athletes/436
2023,12,new-jersey-generals,New Jersey Generals,14,590,marcus-green,Marcus Green,WR,29,"5'9""",191,Louisiana-Monroe,https://b.fssta.com/uploads/application/usfl/headshots/590.vresize.140.170.medium.1.png,football/usfl/athletes/590
2023,12,new-jersey-generals,New Jersey Generals,-,901,fabian-guerra,Fabian Guerra,WR,31,"5'11""",200,Fairmont State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/901
2023,12,new-jersey-generals,New Jersey Generals,-,778,jalen-holston,Jalen Holston,RB,27,"5'11""",218,Virginia Tech,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/778
2023,12,new-jersey-generals,New Jersey Generals,23,532,arthur-jackson-iii,Arthur Jackson,WR,28,"5'10""",183,Eastern Michigan,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/532
2023,12,new-jersey-generals,New Jersey Generals,89,665,charles-jones,Charles Jones,TE,29,"6'4""",255,Tulane,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/665
2023,12,new-jersey-generals,New Jersey Generals,13,339,alonzo-moore,Alonzo Moore,WR,33,"6'1""",195,Nebraska,https://b.fssta.com/uploads/application/usfl/headshots/339.vresize.140.170.medium.1.png,football/usfl/athletes/339
2023,12,new-jersey-generals,New Jersey Generals,70,342,robert-myers,Robert Myers,OL,34,"6'5""",325,Tennessee State,https://b.fssta.com/uploads/application/usfl/headshots/342.vresize.140.170.medium.1.png,football/usfl/athletes/342
2023,12,new-jersey-generals,New Jersey Generals,15,641,demorney-pierson-el,De'Morney Pierson-El,WR,30,"5'9""",195,Nebraska,https://b.fssta.com/uploads/application/usfl/headshots/641.vresize.140.170.medium.1.png,football/usfl/athletes/641
2023,12,new-jersey-generals,New Jersey Generals,17,390,wes-saxton-jr,Wes Saxton Jr.,TE,32,"6'4""",240,South Alabama,https://b.fssta.com/uploads/application/usfl/headshots/390.vresize.140.170.medium.1.png,football/usfl/athletes/390
2023,12,new-jersey-generals,New Jersey Generals,82,531,darrell-stewart-jr,Darrell Stewart Jr.,WR,29,"6'2""",217,Michigan State,https://b.fssta.com/uploads/application/usfl/headshots/531.vresize.140.170.medium.1.png,football/usfl/athletes/531
2023,12,new-jersey-generals,New Jersey Generals,72,506,bruce-trigg,Bruce Trigg,OL,28,"6'4""",300,North Carolina Central,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/506
2023,12,new-jersey-generals,New Jersey Generals,77,878,micah-vanterpool,Micah Vanterpool,OL,-,"6'4""",305,Hawaii,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/878
2023,12,new-jersey-generals,New Jersey Generals,27,337,darius-victor,Darius Victor,RB,32,"5'8""",209,Towson,https://b.fssta.com/uploads/application/usfl/headshots/337.vresize.140.170.medium.1.png,football/usfl/athletes/337
2023,12,new-jersey-generals,New Jersey Generals,8,380,joe-walker,Joe Walker,WR,30,"6'3""",197,Delaware,https://b.fssta.com/uploads/application/usfl/headshots/380.vresize.140.170.medium.1.png,football/usfl/athletes/380
2023,12,new-jersey-generals,New Jersey Generals,66,618,saige-young,Saige Young,C,30,"6'4""",305,Vanderbilt,https://b.fssta.com/uploads/application/usfl/headshots/618.vresize.140.170.medium.1.png,football/usfl/athletes/618
2023,12,new-jersey-generals,New Jersey Generals,7,185,dravon-askew-henry,Dravon Askew-Henry,S,30,"6'0""",203,West Virginia,https://b.fssta.com/uploads/application/usfl/headshots/185.vresize.140.170.medium.1.png,football/usfl/athletes/185
2023,12,new-jersey-generals,New Jersey Generals,-,497,dj-daniel,D.J. Daniel,CB,27,"6'1""",185,Georgia,https://b.fssta.com/uploads/application/usfl/headshots/497.vresize.140.170.medium.1.png,football/usfl/athletes/497
2023,12,new-jersey-generals,New Jersey Generals,25,677,meiko-dotson,Meiko Dotson,CB,29,"5'11""",195,Florida Atlantic,https://b.fssta.com/uploads/application/usfl/headshots/677.vresize.140.170.medium.1.png,football/usfl/athletes/677
2023,12,new-jersey-generals,New Jersey Generals,21,187,trae-elston,Trae Elston,CB,32,"6'0""",185,Ole Miss,https://b.fssta.com/uploads/application/usfl/headshots/187.vresize.140.170.medium.1.png,football/usfl/athletes/187
2023,12,new-jersey-generals,New Jersey Generals,51,560,willie-eubanks-iii,Willie Eubanks III,LB,27,"6'2""",230,Citadel,https://b.fssta.com/uploads/application/usfl/headshots/560.vresize.140.170.medium.1.png,football/usfl/athletes/560
2023,12,new-jersey-generals,New Jersey Generals,24,344,paris-ford,Paris Ford,S,28,"6'0""",190,Pittsburgh,https://b.fssta.com/uploads/application/usfl/headshots/344.vresize.140.170.medium.1.png,football/usfl/athletes/344
2023,12,new-jersey-generals,New Jersey Generals,55,203,kolin-hill,Kolin Hill,LB,30,"6'2""",235,Texas Tech,https://b.fssta.com/uploads/application/usfl/headshots/203.vresize.140.170.medium.1.png,football/usfl/athletes/203
2023,12,new-jersey-generals,New Jersey Generals,4,186,djuan-hines,D'Juan Hines,LB,31,"6'1""",235,Houston,https://b.fssta.com/uploads/application/usfl/headshots/186.vresize.140.170.medium.1.png,football/usfl/athletes/186
2023,12,new-jersey-generals,New Jersey Generals,90,189,toby-johnson,Toby Johnson,DL,34,"6'4""",320,Georgia,https://b.fssta.com/uploads/application/usfl/headshots/189.vresize.140.170.medium.1.png,football/usfl/athletes/189
2023,12,new-jersey-generals,New Jersey Generals,-,743,victor-jones,Victor Jones,DE,27,"6'5""",255,Akron,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/743
2023,12,new-jersey-generals,New Jersey Generals,-,922,derrick-langford,Derrick Langford,CB,26,"6'2""",205,Washington State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/922
2023,12,new-jersey-generals,New Jersey Generals,-,896,jordan-lewis,Jordan Lewis,DE,-,"6'2""",235,Southern,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/896
2023,12,new-jersey-generals,New Jersey Generals,5,198,shalom-luani,Shalom Luani,S,31,"6'0""",201,Washington State,https://b.fssta.com/uploads/application/usfl/headshots/198.vresize.140.170.medium.1.png,football/usfl/athletes/198
2023,12,new-jersey-generals,New Jersey Generals,93,434,hercules-mataafa,Hercules Mata'afa,DE,30,"6'2""",252,Washington State,https://b.fssta.com/uploads/application/usfl/headshots/434.vresize.140.170.medium.1.png,football/usfl/athletes/434
2023,12,new-jersey-generals,New Jersey Generals,91,765,jermaine-mcdaniel,Jermaine McDaniel,DE,27,"6'4""",240,North Carolina A&T,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/765
2023,12,new-jersey-generals,New Jersey Generals,2,202,chris-orr,Chris Orr,LB,29,"6'0""",227,Wisconsin,https://b.fssta.com/uploads/application/usfl/headshots/202.vresize.140.170.medium.1.png,football/usfl/athletes/202
2023,12,new-jersey-generals,New Jersey Generals,59,568,kenneth-randall,Kenneth Randall,DT,30,"6'4""",300,Charleston (WV),https://b.fssta.com/uploads/application/usfl/headshots/568.vresize.140.170.medium.1.png,football/usfl/athletes/568
2023,12,new-jersey-generals,New Jersey Generals,42,363,antonio-reed,Antonio Reed,S,28,"6'0""",212,Nebraska,https://b.fssta.com/uploads/application/usfl/headshots/363.vresize.140.170.medium.1.png,football/usfl/athletes/363
2023,12,new-jersey-generals,New Jersey Generals,94,225,olive-sagapolu,Olive Sagapolu,DT,29,"6'2""",341,Wisconsin,https://b.fssta.com/uploads/application/usfl/headshots/225.vresize.140.170.medium.1.png,football/usfl/athletes/225
2023,12,new-jersey-generals,New Jersey Generals,97,558,tyrone-truesdell,Tyrone Truesdell,DT,27,"6'2""",347,Florida,https://b.fssta.com/uploads/application/usfl/headshots/558.vresize.140.170.medium.1.png,football/usfl/athletes/558
2023,12,new-jersey-generals,New Jersey Generals,28,751,dejahn-warren,De'Jahn Warren,CB,-,"5'11""",182,Jackson State,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/751
2023,12,new-jersey-generals,New Jersey Generals,-,352,ethan-westbrooks,Ethan Westbrooks,DL,35,"6'4""",287,West Texas A&M,https://b.fssta.com/uploads/application/usfl/headshots/352.vresize.140.170.medium.1.png,football/usfl/athletes/352
2023,12,new-jersey-generals,New Jersey Generals,45,870,brendan-white,Brendan White,DE,-,"6'2""",220,Rutgers,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/870
2023,12,new-jersey-generals,New Jersey Generals,56,180,bryson-young,Bryson Young,LB,28,"6'5""",250,Oregon,https://b.fssta.com/uploads/application/usfl/headshots/180.vresize.140.170.medium.1.png,football/usfl/athletes/180
2023,12,new-jersey-generals,New Jersey Generals,19,341,brock-miller,Brock Miller,P,35,"6'0""",195,Southern Utah,https://b.fssta.com/uploads/application/usfl/headshots/341.vresize.140.170.medium.1.png,football/usfl/athletes/341
2023,12,new-jersey-generals,New Jersey Generals,44,696,jordan-ober,Jordan Ober,LS,29,"6'1""",225,Nebraska,https://b.fssta.com/uploads/application/usfl/headshots/696.vresize.140.170.medium.1.png,football/usfl/athletes/696
2023,12,new-jersey-generals,New Jersey Generals,16,691,nick-sciba,Nick Sciba,K,26,"5'9""",191,Wake Forest,https://b.fssta.com/uploads/application/usfl/headshots/691.vresize.140.170.medium.1.png,football/usfl/athletes/691
2023,16,pittsburgh-maulers,Pittsburgh Maulers,-,58,sean-brown,Sean Brown,C,33,"6'3""",320,Mississippi Valley State,https://b.fssta.com/uploads/application/usfl/headshots/58.vresize.140.170.medium.1.png,football/usfl/athletes/58
2023,16,pittsburgh-maulers,Pittsburgh Maulers,52,409,xavier-dampeer,Xavier Dampeer,C,32,"6'2""",310,Auburn,https://b.fssta.com/uploads/application/usfl/headshots/409.vresize.140.170.medium.1.png,football/usfl/athletes/409
2023,16,pittsburgh-maulers,Pittsburgh Maulers,67,220,jon-dietzen,Jon Dietzen,G,29,"6'5""",312,Wisconsin,https://b.fssta.com/uploads/application/usfl/headshots/220.vresize.140.170.medium.1.png,football/usfl/athletes/220
2023,16,pittsburgh-maulers,Pittsburgh Maulers,69,734,trequan-dorsey,Tre'Quan Dorsey,T,27,"6'2""",305,St. Francis (PA),https://b.fssta.com/uploads/application/usfl/headshots/734.vresize.140.170.medium.1.png,football/usfl/athletes/734
2023,16,pittsburgh-maulers,Pittsburgh Maulers,51,354,justin-evans,Justin Evans,T,30,"6'4""",310,South Carolina State,https://b.fssta.com/uploads/application/usfl/headshots/354.vresize.140.170.medium.1.png,football/usfl/athletes/354
2023,16,pittsburgh-maulers,Pittsburgh Maulers,4,227,bailey-gaither,Bailey Gaither,WR,29,"6'0""",188,San Jose State,https://b.fssta.com/uploads/application/usfl/headshots/227.vresize.140.170.medium.1.png,football/usfl/athletes/227
2023,16,pittsburgh-maulers,Pittsburgh Maulers,-,457,brodarious-hamm,Brodarious Hamm,T,28,"6'6""",334,Auburn,https://b.fssta.com/uploads/application/usfl/headshots/457.vresize.140.170.medium.1.png,football/usfl/athletes/457
2023,16,pittsburgh-maulers,Pittsburgh Maulers,17,439,isiah-hennie,Isiah Hennie,WR,28,"5'7""",171,Sacramento State,https://b.fssta.com/uploads/application/usfl/headshots/439.vresize.140.170.medium.1.png,football/usfl/athletes/439
2023,16,pittsburgh-maulers,Pittsburgh Maulers,14,419,ishmael-hyman,Ishmael Hyman,WR,30,"6'0""",196,James Madison,https://b.fssta.com/uploads/application/usfl/headshots/419.vresize.140.170.medium.1.png,football/usfl/athletes/419
2023,16,pittsburgh-maulers,Pittsburgh Maulers,62,488,leon-johnson,Leon Johnson,T,31,"6'6""",300,Temple,https://b.fssta.com/uploads/application/usfl/headshots/488.vresize.140.170.medium.1.png,football/usfl/athletes/488
2023,16,pittsburgh-maulers,Pittsburgh Maulers,22,547,xavier-lewis,Xavier Lewis,WR,29,"6'0""",200,Southeastern Louisiana,https://b.fssta.com/uploads/application/usfl/headshots/547.vresize.140.170.medium.1.png,football/usfl/athletes/547
2023,16,pittsburgh-maulers,Pittsburgh Maulers,9,372,madre-london,Madre London,RB,30,"6'1""",220,Tennessee,https://b.fssta.com/uploads/application/usfl/headshots/372.vresize.140.170.medium.1.png,football/usfl/athletes/372
2023,16,pittsburgh-maulers,Pittsburgh Maulers,12,548,james-morgan,James Morgan,QB,29,"6'4""",229,Florida International,https://b.fssta.com/uploads/application/usfl/headshots/548.vresize.140.170.medium.1.png,football/usfl/athletes/548
2023,16,pittsburgh-maulers,Pittsburgh Maulers,-,899,austin-myers,Austin Myers,T,-,"6'5""",306,Memphis,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/899
2023,16,pittsburgh-maulers,Pittsburgh Maulers,-,62,diondre-overton,Diondre Overton,WR,28,"6'5""",210,Clemson,https://b.fssta.com/uploads/application/usfl/headshots/62.vresize.140.170.medium.1.png,football/usfl/athletes/62
2023,16,pittsburgh-maulers,Pittsburgh Maulers,58,228,brayden-patton,Brayden Patton,C,28,"6'5""",309,Northern Illinois,https://b.fssta.com/uploads/application/usfl/headshots/228.vresize.140.170.medium.1.png,football/usfl/athletes/228
2023,16,pittsburgh-maulers,Pittsburgh Maulers,68,178,terry-poole,Terry Poole,T,34,"6'5""",325,San Diego State,https://b.fssta.com/uploads/application/usfl/headshots/178.vresize.140.170.medium.1.png,football/usfl/athletes/178
2023,16,pittsburgh-maulers,Pittsburgh Maulers,15,651,connor-sampson,Connor Sampson,QB,28,"6'3""",215,Western Illinois,https://b.fssta.com/uploads/application/usfl/headshots/651.vresize.140.170.medium.1.png,football/usfl/athletes/651
2023,16,pittsburgh-maulers,Pittsburgh Maulers,80,223,matt-seybert,Matt Seybert,TE,29,"6'4""",250,Michigan State,https://b.fssta.com/uploads/application/usfl/headshots/223.vresize.140.170.medium.1.png,football/usfl/athletes/223
2023,16,pittsburgh-maulers,Pittsburgh Maulers,38,519,josh-simmons,Josh Simmons,WR,31,"5'11""",165,Prairie View A&M,https://b.fssta.com/uploads/application/usfl/headshots/519.vresize.140.170.medium.1.png,football/usfl/athletes/519
2023,16,pittsburgh-maulers,Pittsburgh Maulers,-,910,rodney-smith,Rodney Smith,RB,-,"5'11""",210,Minnesota,https://b.fssta.com/uploads/application/fs-app/default-headshot.vresize.140.170.medium.0.png,football/usfl/athletes/910
2023,16,pittsburgh-maulers,Pittsburgh Maulers,44,540,mason-stokke,Mason Stokke,FB,28,"6'2""",245,Wisconsin,https://b.fssta.com/uploads/application/usfl/headshots/540.vresize.140.170.medium.1.png,football/usfl/athletes/540
2023,16,pittsburgh-maulers,Pittsburgh Maulers,50,562,colby-thomas,Colby Thomas,G,27,"6'2""",300,Sam Houston State,https://b.fssta.com/uploads/application/usfl/headshots/562.vresize.140.170.medium.1.png,football/usfl/athletes/562
2023,16,pittsburgh-maulers,Pittsburgh Maulers,13,770,cj-turner,C.J. Turner,WR,27,"6'1""",180,Southeastern Louisiana,https://b.fssta.com/uploads/application/usfl/headshots/770.vresize.140.170.medium.1.png,football/usfl/athletes/770
2023,16,pittsburgh-maulers,Pittsburgh Maulers,89,215,tre-walker,Tre Walker,WR,26,"5'11""",180,San Jose State,https://b.fssta.com/uploads/application/usfl/headshots/215.vresize.140.170.medium.1.png,football/usfl/athletes/215
2023,16,pittsburgh-maulers,Pittsburgh Maulers,-,183,trey-williams,Trey Williams,RB,33,"5'7""",200,Texas A&M,https://b.fssta.com/uploads/application/usfl/headshots/183.vresize.140.170.medium.1.png,football/usfl/athletes/183
2023,16,pittsburgh-maulers,Pittsburgh Maulers,11,549,troy-williams,Troy Williams,QB,31,"6'2""",208,Utah,https://b.fssta.com/uploads/application/usfl/headshots/549.vresize.140.170.medium.1.png,football/usfl/athletes/549
2023,16,pittsburgh-maulers,Pittsburgh Maulers,91,410,terry-beckner-jr,Terry Beckner Jr.,DT,29,"6'4""",305,Missouri,https://b.fssta.com/uploads/application/usfl/headshots/410.vresize.140.170.medium.1.png,football/usfl/athletes/410
2023,16,pittsburgh-maulers,Pittsburgh Maulers,20,353,malcolm-elmore,Malcolm Elmore,S,28,"5'11""",185,Central Methodist,https://b.fssta.com/uploads/application/usfl/headshots/353.vresize.140.170.medium.1.png,football/usfl/athletes/353
2023,16,pittsburgh-maulers,Pittsburgh Maulers,10,692,reuben-foster,Reuben Foster,LB,32,"6'1""",228,Alabama,https://b.fssta.com/uploads/application/usfl/headshots/692.vresize.140.170.medium.1.png,football/usfl/athletes/692
